contig length Sample90 Sample91 Sample92 Sample93 Sample94 Sample95 Sample96 Sample97 Sample98 Sample99 Sample9
k127_26698129_2 570 0 0 0 4.40293105152222e-07 1.36294744629137e-05 2.03733135375834e-05 1.13997233914675e-05 4.24725416329224e-06 1.2528787080856e-07 1.86152534621029e-05 0
k127_26698129_3 681 0 0 0 3.04818303566923e-07 1.75775590050676e-05 2.70493145837972e-05 1.5224386288279e-05 6.34466362664643e-06 2.25518167455408e-07 2.103215101105e-05 0
k127_16816312_2 2244 0 3.66909720915319e-07 1.45599658015523e-07 1.25314191466402e-06 2.19719487563345e-06 4.22046043151445e-07 4.82724443286896e-07 5.66300555105632e-06 1.42828172721758e-06 5.14233521052566e-07 4.17529226958902e-07
k127_30652752_3 651 0 0 0 0 5.7676365485378e-06 7.52009313251666e-06 4.75297913390174e-06 1.31088091459637e-06 2.5057574161712e-08 6.22222560473605e-06 0
k127_18793142_1 753 0 0 0 2.37080902774273e-06 5.1496754897659e-05 7.16710916915364e-05 3.83580269165664e-05 1.48391719532309e-05 1.02736054063019e-06 6.41763434273602e-05 0
k127_13851869_2 855 0 0 0 1.01606101188974e-07 1.80925265540442e-05 2.88909700448217e-05 1.64126310717545e-05 5.08621794863392e-06 1.75403019131984e-07 2.47346323626284e-05 0
k127_32633241_2 591 0 3.05758100762766e-08 1.45599658015523e-07 0 0 0 0 0 5.0115148323424e-08 1.02846704210513e-07 0
k127_14841410_4 510 0 0 0 6.77374007926495e-08 4.46305209113044e-07 1.38124159576837e-06 7.42652989672148e-07 1.0487047316771e-07 0 6.17080225263079e-07 0
k127_4954237_8 933 0 0 0 3.04818303566923e-06 1.40757796720268e-06 1.80328763891981e-06 1.11397948450822e-07 5.76787602422403e-07 1.10253326311533e-06 2.05693408421026e-07 0
k127_6291_1 486 0 0 0 1.85261791167896e-05 1.28055263845512e-05 1.84165546102449e-05 2.51759363498858e-05 9.17616640217459e-06 2.14743410565872e-05 6.17080225263079e-06 0
k127_27687479_1 672 4.75151999297067e-07 4.58637151144148e-07 2.54799401527166e-07 4.74161805548547e-07 6.17961058771907e-07 8.82459908407568e-07 7.42652989672148e-08 5.24352365838548e-07 3.25748464102256e-07 2.57116760526283e-07 2.78352817972601e-07
k127_6332_2 534 0 0 0 6.77374007926495e-08 1.02993509795318e-07 3.83678221046769e-08 1.11397948450822e-07 5.24352365838548e-08 2.00460593293696e-07 0 0
k127_1988315_3 456 0 0 0 0 3.43311699317726e-08 0 0 1.57305709751564e-07 5.0115148323424e-07 0 0
k127_27687821_3 819 3.65501537920821e-08 0 7.27998290077616e-08 5.08030505944871e-07 1.40757796720268e-06 2.30206932628061e-07 1.4853059793443e-07 5.24352365838548e-08 4.51036334910816e-07 5.14233521052566e-08 1.39176408986301e-07
k127_30653292_4 576 9.50303998594135e-06 4.89212961220425e-06 1.15751728122341e-05 5.08030505944871e-07 4.49738326106222e-06 1.95675892733852e-06 2.22795896901644e-06 1.11162701557772e-05 1.07747568895362e-05 0.000115856812293143 2.88443107624108e-05
k127_7919748_8 534 0 0 0 1.69343501981624e-07 2.05987019590636e-07 3.06942576837415e-07 5.56989742254111e-07 1.57305709751564e-07 6.01381779881088e-07 4.62810168947309e-07 0
k127_29664396_7 3411 0 9.17274302288297e-08 7.27998290077616e-08 0 0 0 0 5.24352365838548e-08 0 0 6.95882044931503e-08
k127_6871_3 300 0 0 0 9.00907430542238e-06 1.64102992273873e-05 1.32368986261135e-05 6.88810647920917e-05 2.30715040968961e-06 3.23743858169319e-05 4.62810168947309e-06 0
k127_2973514_2 558 0 0 0 3.04818303566923e-07 0 1.26613812945434e-06 2.97061195868859e-07 5.24352365838548e-08 1.00230296646848e-07 2.05693408421026e-07 0
k127_2973514_4 1272 0 0 0 8.80586210304444e-07 2.81515593440536e-06 4.22046043151445e-07 1.07684683502461e-06 2.62176182919274e-07 1.8793180621284e-06 2.10835743631552e-06 0
k127_1988715_6 360 0 0 0 1.36152175593226e-05 4.42872092119867e-06 1.34287377366369e-05 1.36276823604839e-05 5.82031126080789e-06 1.78911079514624e-05 2.82828436578911e-06 0
k127_24727524_2 2271 0 6.11516201525531e-08 0 1.32087931545667e-06 0 0 0 0 0 0 0
k127_19785901_5 1431 0 0 0 4.74161805548547e-07 2.3860163102582e-05 8.67112779565697e-06 5.86695861840997e-06 1.6254923340995e-06 2.00460593293696e-07 7.50780940736747e-06 0
k127_13854179_1 321 3.65501537920821e-08 3.05758100762766e-08 7.27998290077616e-08 0 0 0 0 0 0 4.11386816842053e-07 6.95882044931503e-08
k127_11870861_1 1467 0 0 0 3.38687003963248e-08 7.89616908430771e-07 1.91839110523384e-07 0 0 2.5057574161712e-08 0 0
k127_14843349_1 405 0 0 0 2.70949603170598e-07 3.43311699317726e-08 1.15103466314031e-07 0 5.24352365838548e-08 0 0 0
k127_7853_1 708 0 0 0 6.77374007926495e-08 3.43311699317726e-08 7.67356442093537e-08 0 4.19481892670839e-07 1.2528787080856e-07 0 0
k127_25710534_2 7194 0 1.22303240305106e-07 7.27998290077616e-08 3.38687003963248e-08 1.02993509795318e-07 3.83678221046769e-08 1.11397948450822e-07 5.24352365838548e-08 2.5057574161712e-08 5.14233521052566e-08 6.95882044931503e-08
k127_28677132_5 411 0 0 0 8.80586210304444e-07 6.86623398635453e-08 4.60413865256122e-07 2.97061195868859e-07 4.19481892670839e-07 4.51036334910816e-07 1.5427005631577e-07 0
k127_31643433_1 1077 0 0 0 6.4350530753017e-07 2.47527735208081e-05 3.49147181152559e-05 1.78608044016152e-05 5.71544078764018e-06 5.76324205719376e-07 3.09568579673645e-05 0
k127_31643433_4 1137 0 0 0 4.74161805548547e-07 2.24869163053111e-05 3.60657527783962e-05 2.09428143087546e-05 5.19108842180163e-06 3.7586361242568e-07 2.75629167284175e-05 0
k127_1989846_2 1698 0 0 0 0 1.71655849658863e-07 0 0 0 0 0 0
k127_33627624_1 8622 0 6.11516201525531e-08 0 0 0 0 0 5.24352365838548e-08 0 0 0
k127_10887274_2 894 0 0 0 2.37080902774273e-07 1.01276951298729e-05 1.79561407449888e-05 1.15853866388855e-05 4.03751321695682e-06 1.00230296646848e-07 1.53755822794717e-05 0
k127_31643486_27 3204 0 0 0 6.77374007926495e-08 3.43311699317726e-08 0 0 0 0 0 0
k127_14843755_6 3729 0 1.22303240305106e-07 3.63999145038808e-08 0 0 0 0 0 0 0 0
k127_2974835_2 360 0 2.14030670533936e-07 3.63999145038808e-08 2.40467772813906e-06 2.95248061413245e-06 8.82459908407568e-07 1.4853059793443e-07 4.19481892670839e-07 1.27793628224731e-06 0 3.47941022465752e-08
k127_10887434_2 3984 1.09650461376246e-07 3.36333910839042e-07 7.27998290077616e-08 2.03212202377949e-07 3.08980529385954e-07 7.67356442093537e-08 0 1.10113996826095e-06 2.00460593293696e-07 0 6.26293840438353e-07
k127_33628019_5 519 2.30265968890117e-06 2.14030670533936e-06 3.23959239084539e-06 3.38687003963248e-08 1.40757796720268e-06 6.1388515367483e-07 9.28316237090185e-07 4.66673605596308e-06 6.86577532030909e-06 4.09844116278895e-05 1.12384950256438e-05
k127_1990186_4 918 0 0 0 0 0 0 1.4853059793443e-07 0 0 0 0
k127_17809966_16 858 0 0 0 7.1124270832282e-07 2.74649359454181e-07 1.15103466314031e-07 4.82724443286896e-07 0 2.75633315778832e-07 5.14233521052566e-08 0
k127_8912888_1 459 0 0 0 1.32087931545667e-06 2.64350008474649e-06 1.91839110523384e-06 0 9.43834258509387e-07 1.17770598560046e-06 1.5427005631577e-07 0
k127_26700579_1 2274 0 0 3.63999145038808e-08 3.38687003963248e-07 4.46305209113044e-07 3.83678221046769e-08 1.11397948450822e-07 5.76787602422403e-07 4.00921186587392e-07 2.57116760526283e-07 0
k127_29666138_2 657 0 0 0 2.37080902774273e-07 2.40318189522408e-07 3.45310398942092e-07 1.11397948450822e-07 5.24352365838548e-08 1.50345444970272e-07 0 0
k127_19788341_2 807 0 0 0 3.35300133923615e-06 9.95603928021407e-07 1.30450595155901e-06 4.23312204113124e-06 4.19481892670839e-07 1.90437563629011e-06 8.22773633684106e-07 0
k127_7923134_1 615 3.58191507162405e-06 2.26260994564447e-06 3.09399273282987e-06 5.08030505944871e-07 1.61356498679331e-06 6.90620797884183e-07 6.31255041221326e-07 3.04124372186358e-06 3.48300280847797e-06 3.24995585305222e-05 8.17661402794516e-06
k127_25711299_3 606 0 0 0 6.77374007926495e-08 9.37240939137393e-06 1.4963450620824e-05 7.0552034018854e-06 2.62176182919274e-06 1.2528787080856e-07 1.13131374631565e-05 0
k127_8913397_4 756 0 0 0 2.81110213289495e-06 2.23152604556522e-06 2.493908436804e-06 2.07942837108201e-06 9.96269495093242e-07 6.76554502366224e-07 8.74196985789362e-07 0
k127_15832217_3 111 0 0 0 8.80586210304444e-07 1.11576302278261e-05 1.6498163505011e-05 1.03600092059265e-05 2.93637324869587e-06 2.75633315778832e-07 1.33186481952615e-05 0
k127_12866430_2 576 0 3.05758100762766e-08 0 1.49022281743829e-06 1.510571476998e-06 3.83678221046769e-08 7.42652989672148e-07 6.81658075590113e-07 9.27130243983344e-07 8.22773633684106e-07 3.47941022465752e-08
k127_33628711_1 2301 2.55851076544575e-07 5.50364581372978e-07 5.09598803054331e-07 0 0 0 0 0 0 0 6.95882044931503e-07
k127_29666616_1 483 0 0 0 3.38687003963248e-08 1.40757796720268e-06 4.10535696520042e-06 1.29964273192626e-06 1.10113996826095e-06 2.5057574161712e-08 2.3654741968418e-06 0
k127_28678179_2 1038 0 0 0 2.03212202377949e-07 0 0 0 0 0 0 0
k127_1990939_1 1416 0 0 0 2.37080902774273e-07 4.70337028065285e-06 7.71193224304005e-06 6.94380545343458e-06 1.67792757068335e-06 2.5057574161712e-07 6.53076571736759e-06 0
k127_29666802_6 1080 0 0 0 0 1.02993509795318e-07 7.67356442093537e-08 3.71326494836074e-08 1.0487047316771e-07 2.5057574161712e-08 0 0
k127_10888561_3 1905 7.31003075841642e-07 2.10973089526308e-06 8.37198033589259e-07 0 1.37324679727091e-07 0 0 0 0 0 1.67011690783561e-06
k127_20776828_3 342 0 0 0 1.38861671624932e-05 7.62151972485353e-06 1.49250827987193e-05 1.53729168862135e-05 5.19108842180163e-06 2.43559620851841e-05 1.59412391526295e-06 0
k127_26701619_1 2577 0 9.17274302288297e-08 0 0 0 0 0 0 0 0 6.95882044931503e-08
k127_9599_1 216 0 0 0 0 0 0 0 0 0 0 0
k127_25712140_1 6891 1.4254559978912e-06 2.01800346503425e-06 2.22039478473673e-06 0 0 0 0 0 0 0 2.08764613479451e-07
k127_30656131_1 435 4.23981783988152e-06 2.20145832549191e-06 4.62278914199286e-06 3.04818303566923e-07 1.7508896665204e-06 4.98781687360799e-07 7.0552034018854e-07 3.72290179745369e-06 2.60598771281805e-06 4.63838635989415e-05 1.23519062975342e-05
k127_28679074_1 2058 0 0 0 3.04818303566923e-07 2.9147163272075e-05 5.5096192542316e-05 2.44332833602137e-05 8.07502643391364e-06 5.0115148323424e-07 4.04187547547317e-05 0
k127_1991890_2 1356 0 1.22303240305106e-07 2.18399487023285e-07 3.0143143352729e-06 9.26941588157861e-07 2.34043714838529e-06 7.42652989672148e-07 1.23747158337897e-05 2.05472108126038e-06 7.19926929473592e-07 1.39176408986301e-07
k127_14845940_2 810 0 0 0 0 3.08980529385954e-07 4.22046043151445e-07 7.42652989672148e-08 8.38963785341677e-07 7.5172722485136e-08 1.5427005631577e-07 0
k127_29668023_1 903 0 0 0 4.50453715271119e-06 4.08540922188094e-06 1.76491981681514e-06 4.82724443286896e-07 1.83523328043492e-06 2.58093013865634e-06 2.57116760526283e-07 0
k127_28679625_2 906 0 0 0 7.45111408719145e-07 2.33451955536054e-05 3.03105794626947e-05 1.69696208140086e-05 6.29222839006258e-06 7.01612076527936e-07 2.76657634326281e-05 0
k127_16824097_1 270 0 0 0 1.56812082834984e-05 6.96922749614985e-06 1.61912209281736e-05 1.71924167109102e-05 4.92891223888235e-06 2.13239956116169e-05 3.44536459105219e-06 0
k127_29668343_3 1239 0 0 7.27998290077616e-08 1.01606101188974e-07 6.86623398635453e-08 3.83678221046769e-08 0 2.09740946335419e-06 2.5057574161712e-08 0 6.95882044931503e-08
k127_9904950_1 483 4.31291814746569e-06 2.23203413556819e-06 6.0787857221481e-06 3.38687003963248e-07 2.26585721549699e-06 3.83678221046769e-07 8.16918288639362e-07 6.44953409981414e-06 6.8908328944708e-06 4.77722941057834e-05 1.36044939784109e-05
k127_19790247_1 1047 0 0 0 0 3.43311699317726e-08 0 7.42652989672148e-08 0 0 0 0
k127_2977283_4 1032 0 6.11516201525531e-08 0 2.03212202377949e-07 0 0 0 0 0 0 0
k127_22757285_1 2367 0 0 0 4.40293105152222e-07 1.8126857723976e-05 3.23057062121379e-05 1.70438861129758e-05 6.97388646565269e-06 3.50806038263968e-07 2.32947785036812e-05 0
k127_1000637_10 2127 0 0 0 1.35474801585299e-07 0 0 0 0 0 0 0
k127_4959847_1 1677 0 6.11516201525531e-08 0 0 0 0 0 3.14611419503129e-07 0 0 0
k127_11874933_2 849 0 0 0 2.37080902774273e-07 0 0 4.08459144319681e-07 0 1.00230296646848e-07 0 0
k127_32638586_2 669 0 0 0 0 4.46305209113044e-07 1.03593119682628e-06 4.45591793803289e-07 1.0487047316771e-07 0 5.65656873157823e-07 0
k127_4959982_3 621 0 0 0 2.94657693448025e-06 0 1.15103466314031e-07 6.38681571118047e-06 2.09740946335419e-07 2.25518167455408e-07 1.69697061947347e-06 0
k127_34618349_19 924 1.6045517514724e-05 9.01986397250158e-06 1.65983610137697e-05 6.09636607133846e-07 5.59598069887894e-06 1.76491981681514e-06 2.45075486591809e-06 1.77755452019268e-05 1.65881140950534e-05 0.00015221312223156 3.91085709251505e-05
k127_27692515_1 1332 0 0 0 0 6.86623398635453e-08 0 0 0 5.0115148323424e-08 0 0
k127_27692515_3 1005 0 0 1.81999572519404e-07 0 0 0 0 0 0 0 0
k127_27692515_5 984 0 0 0 0 0 0 0 0 0 0 0
k127_27692515_6 732 0 0 0 3.38687003963248e-08 0 0 0 1.0487047316771e-07 0 0 3.47941022465752e-08
k127_27692515_7 570 0 0 7.27998290077616e-08 0 0 0 0 0 0 0 0
k127_27692515_8 1503 0 6.11516201525531e-08 6.91598375573735e-07 0 0 0 0 0 0 0 0
k127_27692515_9 1410 0 6.11516201525531e-08 3.63999145038808e-08 0 0 0 0 0 0 0 0
k127_27692515_10 552 0 0 1.45599658015523e-07 0 0 0 0 0 0 0 0
k127_27692515_11 1047 0 6.11516201525531e-08 0 0 0 0 0 0 0 0 0
k127_27692515_12 516 0 0 0 0 0 0 0 0 0 0 0
k127_27692515_17 765 0 3.05758100762766e-08 3.63999145038808e-08 0 0 0 0 0 0 0 0
k127_27692515_18 987 0 0 1.09199743511642e-07 0 0 0 0 0 5.0115148323424e-08 0 3.47941022465752e-08
k127_27692515_19 804 0 0 7.27998290077616e-08 0 0 0 0 0 0 0 6.95882044931503e-08
k127_32638998_2 1086 2.99711261095073e-06 1.07015335266968e-06 2.8391933313027e-06 2.03212202377949e-07 1.1329286077485e-06 4.98781687360799e-07 1.85663247418037e-07 1.83523328043492e-06 1.97954835877525e-06 2.46317856584179e-05 6.99361455156161e-06
k127_12868753_1 603 1.46200615168328e-07 3.05758100762766e-08 0 0 6.86623398635453e-08 0 0 5.24352365838548e-08 0 2.05693408421026e-07 3.47941022465752e-08
k127_25713725_9 774 7.31003075841642e-08 0 3.27599230534927e-07 1.35474801585299e-07 4.08540922188094e-06 5.37149509465476e-06 2.85921401023777e-06 1.20601044142866e-06 1.75403019131984e-07 6.68503577368336e-06 4.52323329205477e-07
k127_1001551_11 537 0 0 0 0 0 0 0 0 0 0 0
k127_20780558_2 393 0 0 0 3.45460744042513e-06 2.26585721549699e-06 1.00523693914253e-05 9.91441741212317e-06 2.51689135602503e-06 1.62874232051128e-05 2.98255442210488e-06 0
k127_3972858_11 1023 0 0 0 0 0 0 0 0 0 0 0
k127_27693196_2 534 0 0 0 6.77374007926495e-08 3.43311699317726e-08 7.67356442093537e-08 1.11397948450822e-07 1.41575138776408e-06 1.75403019131984e-07 0 0
k127_3972941_1 1974 1.46200615168328e-07 9.17274302288297e-08 1.81999572519404e-07 6.77374007926495e-07 3.43311699317726e-07 3.83678221046769e-07 0 7.34093312173968e-07 1.75403019131984e-07 2.05693408421026e-07 2.43558715726026e-07
k127_9906447_1 1086 1.2025000597595e-05 8.37777196089978e-06 1.91099551145374e-05 2.60788993051701e-06 6.66024696676389e-06 2.41717279259464e-06 4.23312204113124e-06 2.18130584188836e-05 2.53833226258143e-05 0.000128969767079984 4.74939495665751e-05
k127_21771228_19 705 0 0 0 0 0 7.67356442093537e-08 7.79785639155755e-07 0 2.78139073195003e-06 3.59963464736796e-07 0
k127_25714271_1 1119 0 0 0 3.38687003963248e-07 6.86623398635453e-08 1.91839110523384e-07 1.89376512366398e-06 2.62176182919274e-07 1.55356959802614e-06 5.14233521052566e-08 0
k127_15838465_2 912 0 0 7.27998290077616e-08 8.33170029749589e-06 6.17961058771907e-06 4.1437247873051e-06 9.28316237090185e-07 2.72663230236045e-06 6.01381779881088e-06 5.65656873157823e-07 6.95882044931503e-08
k127_19792020_9 1071 0 0 0 3.38687003963248e-08 0 7.67356442093537e-08 1.4853059793443e-07 1.0487047316771e-07 0 0 0
k127_16827607_2 3717 0 3.05758100762766e-08 0 0 0 0 0 0 0 0 0
k127_27693976_1 423 0 0 0 1.01606101188974e-07 2.74649359454181e-07 1.15103466314031e-07 3.71326494836074e-08 3.67046656086984e-07 5.0115148323424e-08 0 3.47941022465752e-08
k127_6942578_7 390 7.67553229633724e-07 1.0395775425934e-06 2.14759495572897e-06 1.35474801585299e-07 7.55285738498998e-07 2.68574754732738e-07 1.85663247418037e-07 1.83523328043492e-06 2.30529682287751e-06 1.43471152373666e-05 2.57476356624656e-06
k127_33632486_3 1122 0 0 0 2.70949603170598e-07 3.43311699317726e-08 0 0 3.67046656086984e-07 3.25748464102256e-07 5.14233521052566e-08 0
k127_22761336_1 1362 1.09650461376246e-07 0 0 8.80586210304444e-07 2.40318189522408e-07 9.20827730512245e-07 1.11397948450822e-07 2.62176182919274e-07 3.7586361242568e-07 4.11386816842053e-07 1.39176408986301e-07
k127_23749992_1 546 0 0 0 1.69343501981624e-07 2.74649359454181e-07 1.15103466314031e-07 9.65448886573792e-07 1.0487047316771e-07 1.22782113392389e-06 2.05693408421026e-07 0
k127_22761566_2 705 0 1.22303240305106e-07 7.27998290077616e-08 6.77374007926495e-08 0 7.67356442093537e-08 7.42652989672148e-08 0 0 0 0
k127_19792532_1 1656 0 0 0 9.82192311493418e-07 6.86623398635453e-08 3.45310398942092e-07 1.81949982469676e-06 5.24352365838548e-08 7.5172722485136e-08 1.02846704210513e-07 0
k127_13863468_10 1020 9.6126904473176e-06 1.66332406814944e-05 1.01555761465827e-05 1.11428024303908e-05 1.45907472210034e-05 5.79354113780621e-06 5.30996887615586e-06 1.99778251384487e-05 1.22531537650772e-05 2.21120414052603e-06 3.85866593914518e-05
k127_1995200_1 708 0 6.11516201525531e-08 0 8.12848809511794e-07 3.70776635263144e-06 7.2898861998886e-07 2.97061195868859e-07 7.34093312173968e-07 1.42828172721758e-06 0 0
k127_19792849_2 498 0 0 0 0 0 2.68574754732738e-07 7.42652989672148e-08 5.24352365838548e-08 7.5172722485136e-08 0 0
k127_26705460_2 240 0 0 0 3.04818303566923e-07 7.07222100594516e-06 1.07429901893095e-05 6.08975451531161e-06 1.57305709751564e-06 2.00460593293696e-07 8.38200639315683e-06 0
k127_25715657_4 1446 0 0 0 1.01606101188974e-07 0 3.83678221046769e-08 2.22795896901644e-07 1.0487047316771e-07 1.2528787080856e-07 0 0
k127_34620508_1 1041 9.90509167765425e-06 6.72667821678084e-06 1.48511651175834e-05 9.82192311493418e-07 7.44986387519466e-06 2.91595447995544e-06 2.97061195868859e-06 2.44348202480763e-05 2.72125255396192e-05 0.000112771411166828 4.2587981149808e-05
k127_33633051_2 915 0 0 0 5.18191116063769e-06 2.16286370570168e-06 6.292322825167e-06 4.71584648441814e-05 2.62176182919274e-07 2.26771046163494e-05 1.02846704210513e-06 0
k127_9907883_2 468 0 0 0 0 1.33891562733913e-06 1.53471288418707e-07 0 0 0 0 0
k127_19793165_1 1707 0 0 0 4.60614325390017e-06 5.1496754897659e-07 4.1437247873051e-06 7.0552034018854e-07 8.38963785341677e-07 1.10253326311533e-06 1.49127721105244e-06 0
k127_3974717_1 2394 0 0 0 3.04818303566923e-07 3.43311699317726e-07 5.75517331570153e-07 1.18824478347544e-06 6.81658075590113e-07 5.28714814812123e-06 2.57116760526283e-07 0
k127_29671499_3 306 0 0 7.27998290077616e-08 0 0 0 0 5.24352365838548e-08 0 1.02846704210513e-07 3.47941022465752e-08
k127_34620761_3 831 0 0 0 1.01606101188974e-07 0 0 0 0 0 0 0
k127_13864214_3 585 0 0 0 0 5.97362356812844e-06 8.44092086302891e-07 2.59928546385252e-07 1.0487047316771e-07 0 9.25620337894619e-07 0
k127_7932118_1 681 5.22667199226774e-06 3.73024882930574e-06 6.00598589314033e-06 3.38687003963248e-07 2.81515593440536e-06 4.60413865256122e-07 4.82724443286896e-07 4.77160652913079e-06 6.38968141123656e-06 4.78751408099939e-05 1.23519062975342e-05
k127_22762586_2 765 0 0 0 0 0 0 0 0 0 0 0
k127_14311_1 1650 0 0 0 4.06424404755897e-07 2.05987019590636e-07 1.07429901893095e-06 6.31255041221326e-07 1.0487047316771e-07 1.12759083727704e-06 7.71350281578849e-07 0
k127_3974906_14 213 0 0 0 3.38687003963248e-08 1.02993509795318e-07 1.53471288418707e-07 3.71326494836074e-08 5.24352365838548e-08 5.0115148323424e-08 2.05693408421026e-07 0
k127_31649776_2 231 0 0 0 0 3.43311699317726e-08 1.15103466314031e-07 7.42652989672148e-08 0 0 0 0
k127_31649776_3 438 0 0 0 0 1.71655849658863e-07 2.68574754732738e-07 1.11397948450822e-07 1.0487047316771e-07 5.0115148323424e-08 1.02846704210513e-07 0
k127_22762805_1 2373 0 3.05758100762766e-08 0 8.80586210304444e-07 0 0 0 0 5.0115148323424e-08 0 1.73970511232876e-07
k127_16829965_17 1428 0 0 0 8.46717509908119e-07 3.00054425203693e-05 4.7729570698218e-05 2.67355076281973e-05 7.55067406807509e-06 3.7586361242568e-07 3.77961637973636e-05 0
k127_16829965_20 1608 0 0 0 2.03212202377949e-07 2.05300396192e-05 3.38020512742203e-05 1.83063961954184e-05 4.8764770022985e-06 3.00690889940544e-07 2.75629167284175e-05 0
k127_25716435_2 1173 0 0 0 0 0 0 0 0 0 0 0
