contig length Sample490 Sample491 Sample492 Sample493 Sample494 Sample495 Sample496 Sample497 Sample498 Sample499 Sample49 Sample500 Sample501 Sample502 Sample503 Sample504 Sample505 Sample507 Sample508 Sample509 Sample50
k127_12874146_2 1008 4.61976802897389e-08 0 0 6.06884203095498e-08 0 4.08954441923081e-08 5.63068769841136e-07 0 2.62833992188793e-07 0 0 1.35661470475106e-08 4.58288305552545e-08 2.30625939325037e-08 0 0 0 0 0 5.11966120130034e-08 0
k127_29676163_3 663 2.65636661665999e-06 1.22698168758721e-05 9.80730067963552e-05 3.84461142660998e-05 1.51559519276932e-05 3.08760603651926e-05 3.67476460317373e-06 8.93482389424772e-06 1.03600398587749e-05 4.17902363336884e-05 5.01175381563612e-07 8.39066194888528e-05 8.90912465994148e-05 1.59131898134275e-06 8.59247011413476e-05 5.75273845749877e-05 0.000161872674014192 0.000161025412956414 0.000153467654787191 7.14192737581398e-06 1.262341349478e-06
k127_23756461_2 564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_3978785_2 600 1.40902924883704e-06 8.56507992443152e-06 4.31793359643177e-05 2.66118723057376e-05 8.18599360478148e-06 1.90368292715194e-05 3.61549420634835e-06 2.63813741724306e-06 6.39562714326062e-06 3.28986966882228e-05 7.1596483080516e-08 3.99658692019661e-05 3.96648528455728e-05 6.45752630110103e-07 4.58742100935069e-05 3.59243667345908e-05 8.6616704102539e-05 9.19642710403983e-05 7.51466918389707e-05 3.43017300487123e-06 7.08142708243757e-07
k127_19797400_2 813 2.07889561303825e-07 3.39884123985378e-07 2.97641902265114e-07 1.213768406191e-07 4.44890956781602e-07 4.08954441923081e-08 0 0 0 0 0 0 0 0 5.9628522651872e-08 1.09994999187357e-07 1.66023255399171e-07 0 0 2.55983060065017e-08 0
k127_31653716_2 1509 2.30988401448695e-08 6.79768247970756e-08 4.25202717521592e-08 0 2.96593971187735e-08 2.04477220961541e-08 2.96351984126914e-08 0 2.19028326823994e-08 0 0 0 0 4.61251878650074e-08 3.97523484345813e-08 4.39979996749428e-08 0 0 0 0 0
k127_26709715_1 303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_14853502_19 447 5.54372163476867e-07 2.14126998110788e-06 2.42790751704829e-05 5.34058098724038e-06 2.04649840119537e-06 2.88312881555772e-06 5.33433571428444e-07 1.79194239661793e-06 1.68651811654475e-06 1.19429543874322e-05 1.43192966161032e-07 1.13684312258138e-05 2.02792575207001e-05 2.07563345392533e-07 2.12476302382837e-05 1.56632878842796e-05 4.08891560440244e-05 3.21269149150903e-05 6.09125919174938e-05 1.15192377029258e-06 3.07888134019025e-08
k127_3978957_2 747 0 3.39884123985378e-08 2.12601358760796e-08 3.03442101547749e-08 0 2.04477220961541e-08 5.92703968253827e-08 2.48880888419157e-08 0 2.02080446487855e-08 3.5798241540258e-08 0 2.29144152776273e-08 2.30625939325037e-08 0 0 0 0 3.34133800973636e-08 0 3.07888134019025e-08
k127_33637604_1 504 1.94030257216903e-06 1.16240370402999e-05 9.12697633160097e-05 2.98587027922985e-05 1.31094535264979e-05 2.23084648069041e-05 3.05242543650721e-06 6.22202221047892e-06 9.39631522074934e-06 4.40333292897036e-05 7.1596483080516e-08 6.58907762097588e-05 8.19877778633504e-05 1.29150526022021e-06 9.04365926886725e-05 5.00917226299224e-05 0.000163793800255239 0.000170483701775698 0.000142173932314282 6.47637141964493e-06 1.13918609587039e-06
k127_5961077_5 594 0 0 1.70081087008637e-07 3.03442101547749e-08 0 1.63581776769233e-07 5.92703968253827e-08 2.48880888419157e-08 0 2.42496535785426e-07 0 3.93418264377806e-07 7.33261288884073e-07 0 4.96904355432267e-07 1.75991998699771e-07 1.0910099640517e-06 8.98928276212988e-07 1.50360210438136e-06 0 6.1577626803805e-08
k127_17825002_1 1440 6.92965204346084e-08 0 8.50405435043184e-08 2.73097891392974e-07 8.89781913563204e-08 0 2.96351984126914e-08 0 6.57084980471982e-08 8.0832178595142e-08 0 8.13968822850634e-08 0 6.9187781797511e-08 7.95046968691627e-08 1.97990998537243e-07 0 3.90838380962169e-08 0 5.11966120130034e-08 0
k127_18575_5 1368 4.3887796275252e-07 1.01965237195613e-07 4.25202717521592e-08 9.10326304643247e-08 2.37275176950188e-07 2.86268109346157e-07 5.92703968253827e-08 4.97761776838313e-08 8.76113307295976e-08 2.02080446487855e-07 3.5798241540258e-08 6.78307352375528e-08 0 1.38375563595022e-07 0 4.39979996749428e-08 1.42305647485004e-07 3.90838380962169e-08 1.67066900486818e-07 0 1.2315525360761e-07
k127_25720853_1 924 5.08174483187128e-07 1.35953649594151e-06 1.70081087008637e-07 5.15851572631173e-07 5.33869148137922e-07 1.22686332576924e-07 6.81609563491901e-07 2.98657066102988e-07 1.24846146289677e-06 1.59643552725405e-06 3.5798241540258e-08 6.78307352375528e-08 2.97887398609155e-07 6.9187781797511e-07 1.62984628581784e-06 5.93972995611728e-07 1.89740863313338e-07 1.95419190481084e-07 3.67547181070999e-07 4.35171202110529e-07 3.07888134019025e-07
k127_9913387_4 1662 0 1.01965237195613e-07 2.76381766389035e-07 0 0 2.04477220961541e-08 0 2.98657066102988e-07 1.53319828776796e-07 1.05081832173685e-06 7.1596483080516e-08 0 0 1.15312969662518e-07 1.98761742172907e-08 8.79959993498856e-08 9.48704316566692e-08 1.95419190481084e-07 0 0 0
k127_20786652_1 1419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1008623_2 2508 3.69581442317911e-07 3.39884123985378e-07 2.55121630512955e-07 0 0 2.45372665153849e-07 1.48175992063457e-07 1.49328533051494e-07 0 2.02080446487855e-08 0 0 0 0 2.18637916390197e-07 1.97990998537243e-07 2.84611294970008e-07 3.90838380962169e-08 0 5.11966120130034e-08 0
k127_2000771_1 618 5.10484367201615e-06 2.40298075657662e-05 0.000136681413547316 6.90330781021129e-05 2.17699974851797e-05 5.14669165160198e-05 7.31989400793477e-06 1.02538926028693e-05 1.68651811654475e-05 7.41028997270964e-05 8.59157796966192e-07 0.000117957648578104 9.23221791535603e-05 3.34407612021303e-06 0.000109040691756057 7.8448433420423e-05 0.000218628909752794 0.000235929588667813 0.000214196473114149 1.07000919107177e-05 2.4323162587503e-06
k127_30664289_2 1182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_29677080_2 309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_18811872_2 1512 2.70256429694973e-06 1.32554808354297e-06 7.44104755662786e-07 2.03306208036992e-06 1.0084195020383e-06 1.26775876996155e-06 8.89055952380741e-07 7.21754576415554e-07 1.09514163411997e-06 3.43536759029353e-07 7.87561313885676e-07 4.34116705520338e-07 4.35373890274918e-07 1.08394191482767e-06 1.4907130662968e-06 1.80391798667265e-06 4.98069766197513e-07 4.29922219058386e-07 1.837735905355e-06 8.70342404221058e-07 4.00254574224732e-07
k127_24742474_3 1104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5961756_1 810 6.92965204346084e-08 0 0 0 2.96593971187735e-08 6.13431662884622e-08 1.18540793650765e-07 0 0 2.02080446487855e-08 0 0 0 2.30625939325037e-08 0 4.39979996749428e-08 0 3.90838380962169e-08 0 0 0
k127_15845775_1 516 2.30988401448695e-08 3.39884123985378e-08 8.50405435043184e-08 3.03442101547749e-08 2.96593971187735e-08 4.08954441923081e-08 0 0 0 0 0 0 0 0 5.9628522651872e-08 4.39979996749428e-08 7.11528237425019e-08 0 0 2.55983060065017e-08 0
k127_28688178_1 2787 0 0 0 0 0 0 0 0 0 0 0 0 0 6.9187781797511e-08 0 0 0 0 0 2.55983060065017e-08 0
k127_4967879_2 390 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90838380962169e-08 1.67066900486818e-08 0 0
k127_4967879_4 1392 0 0 0 0 0 0 0 0 8.76113307295976e-08 0 0 2.71322940950211e-08 0 0 0 4.39979996749428e-08 0 0 0 0 0
k127_28688337_5 2268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_18812352_4 432 7.25303580548901e-06 6.66172883011341e-06 6.42056103457604e-06 1.00439335612305e-05 1.03807889915707e-05 9.69222027357703e-06 7.201353214284e-06 8.13840505130642e-06 8.69542457491256e-06 5.2945076979818e-06 5.40553447257896e-06 4.31403476110836e-06 5.15574343746614e-06 6.80346521008858e-06 5.30693851601661e-06 7.56765594409016e-06 5.62107307565765e-06 4.31876410963196e-06 4.17667251217045e-06 6.75795278571645e-06 3.44834710101308e-06
k127_20787329_1 1413 5.31273323331998e-07 1.35953649594151e-06 5.5276353277807e-07 3.33786311702524e-07 4.15231559662828e-07 1.10417699319232e-06 1.27431353174573e-06 2.19015181808858e-06 9.41821805343174e-07 9.29570053844133e-07 0 4.06984411425317e-07 4.12459474997291e-07 3.69001502920059e-07 1.29195132412389e-06 1.25394299073587e-06 0 1.56335352384867e-07 3.00720420876272e-07 1.38230852435109e-06 6.1577626803805e-08
k127_11884244_2 528 4.61976802897389e-08 3.39884123985378e-08 4.25202717521592e-08 3.03442101547749e-08 0 0 2.96351984126914e-08 2.48880888419157e-08 4.38056653647988e-08 0 0 0 0 2.30625939325037e-08 0 0 2.37176079141673e-08 0 0 5.11966120130034e-08 0
k127_29677641_1 543 3.92680282462781e-07 3.0589571158684e-06 1.40316896782125e-05 5.03713888569263e-06 1.69058563577009e-06 4.96879646936544e-06 2.07446388888839e-07 1.66750195240835e-06 1.94935210873355e-06 9.86152578860732e-06 1.7899120770129e-07 1.4773534134739e-05 2.9880397522026e-05 3.45938908987555e-07 2.65148164058658e-05 1.04715239226364e-05 6.25907672854875e-05 4.61775547106802e-05 4.51748898916356e-05 1.38230852435109e-06 7.08142708243757e-07
k127_11884383_4 927 0 0 2.12601358760796e-08 0 0 0 8.89055952380741e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_11884383_6 435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_11884383_7 108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.67066900486818e-08 0 0
k127_11884593_2 360 2.07889561303825e-07 1.01965237195613e-07 3.18902038141194e-07 3.03442101547749e-07 3.55912765425282e-07 3.47611275634619e-07 5.92703968253827e-08 3.98209421470651e-07 5.25667984377586e-07 2.42496535785426e-07 0 0 1.14572076388136e-07 1.15312969662518e-07 1.19257045303744e-07 1.539929988623e-07 9.48704316566692e-08 5.86257571443253e-08 6.68267601947272e-08 2.55983060065017e-08 0
k127_11884608_1 459 1.75782173502457e-05 6.96082685922054e-05 0.000463152060060394 0.000179394970435029 8.69020335580062e-05 0.000172292506382194 2.10409908730109e-05 3.31758224262736e-05 5.69911706396032e-05 0.000228633817156359 2.4700786662778e-06 0.000437793131370213 0.000504048392861967 9.52485129412402e-06 0.00046599690452438 0.000249204670158876 0.000929872535882843 0.000834557194868519 0.000753939508516912 3.41225419066668e-05 9.76005384840309e-06
k127_19543_1 2853 0 3.39884123985378e-08 0 0 0 0 0 0 0 0 0 0 0 0 1.98761742172907e-08 0 0 0 0 0 6.1577626803805e-08
k127_19604_2 594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_9914793_4 582 0 0 0 0 0 0 8.89055952380741e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_9914941_3 300 2.67946545680486e-06 1.10802224419233e-05 5.3426721456588e-05 2.80987386033216e-05 8.74952215003817e-06 2.32081645791349e-05 2.93388464285644e-06 5.10205821259271e-06 6.39562714326062e-06 2.6189625864826e-05 4.65377140023354e-07 6.98113927064893e-05 4.91285063552329e-05 1.22231747842269e-06 4.65897523653293e-05 3.31744917549069e-05 9.59614416207209e-05 9.05181690308383e-05 9.59632276396282e-05 4.17252387905978e-06 1.2315525360761e-06
k127_27700953_1 987 5.77471003621736e-07 6.1179142317368e-07 1.70081087008637e-07 3.33786311702524e-07 6.8216613373179e-07 4.49849886115389e-07 0 4.97761776838313e-08 6.13279315107183e-07 2.62704580434211e-07 2.50587690781806e-07 6.64741205328017e-07 1.83315322221018e-07 5.76564848312592e-07 2.9814261325936e-07 1.09994999187357e-07 4.74352158283346e-08 1.75877271432976e-07 3.50840491022318e-07 4.09572896104027e-07 2.4631050721522e-07
k127_27700999_1 1101 0 3.39884123985378e-08 0 0 0 0 5.92703968253827e-08 4.97761776838313e-08 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1010490_2 585 3.6265179027445e-06 1.88635688811885e-05 0.000132790808681993 3.90833426793501e-05 1.88633765675399e-05 5.35116887256352e-05 4.53418535714178e-06 1.3862665484947e-05 1.32293109401692e-05 7.17385585031885e-05 8.23359555425934e-07 0.000124089547043579 0.000149562388517073 1.63744416920776e-06 0.000137145602099306 8.06703324040076e-05 0.000288975334826214 0.000186429907718954 0.000243349647249099 9.98333934253567e-06 1.69338473710464e-06
k127_4968952_4 2382 6.92965204346084e-08 3.39884123985378e-08 2.12601358760796e-08 3.03442101547749e-08 5.93187942375469e-08 6.13431662884622e-08 2.96351984126914e-08 4.97761776838313e-08 2.19028326823994e-08 0 3.5798241540258e-08 1.35661470475106e-08 4.58288305552545e-08 4.61251878650074e-08 5.9628522651872e-08 2.19989998374714e-08 0 0 0 0 3.07888134019025e-08
k127_1010634_1 2838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_23759406_1 414 9.23953605794778e-08 1.35953649594151e-07 8.50405435043184e-08 0 3.85572162544055e-07 2.04477220961541e-08 2.96351984126914e-08 4.97761776838313e-08 1.09514163411997e-07 0 0 0 9.16576611105091e-08 6.9187781797511e-08 3.97523484345813e-08 6.59969995124142e-08 7.11528237425019e-08 0 1.67066900486818e-08 5.11966120130034e-08 0
k127_4969111_10 2973 0 1.35953649594151e-07 6.37804076282388e-08 6.06884203095498e-08 0 0 0 2.48880888419157e-08 2.19028326823994e-08 0 1.109745487748e-06 0 4.58288305552545e-08 1.15312969662518e-07 0 0 0 5.86257571443253e-08 0 0 3.6946576082283e-07
k127_26712859_3 3435 6.92965204346084e-07 2.71907299188302e-07 9.14185842671423e-07 1.12273577572667e-06 3.82606222832178e-06 2.67865159459618e-06 2.96351984126914e-07 2.68791359492689e-06 1.75222661459195e-07 8.0832178595142e-08 0 5.42645881900422e-08 4.58288305552545e-08 1.38375563595022e-07 1.98761742172907e-07 4.39979996749428e-08 1.42305647485004e-07 1.95419190481084e-07 2.33893660681545e-07 1.5358983603901e-07 0
k127_22769430_3 264 4.61976802897389e-08 3.39884123985378e-08 6.37804076282388e-08 0 2.96593971187735e-08 0 5.92703968253827e-08 4.97761776838313e-08 4.38056653647988e-08 2.02080446487855e-08 0 0 9.16576611105091e-08 2.30625939325037e-08 0 0 2.37176079141673e-08 7.81676761924337e-08 0 0 0
k127_1010857_10 2364 4.61976802897389e-08 0 0 0 0 0 0 0 0 0 0 2.71322940950211e-08 0 0 0 0 0 0 0 0 0
k127_14856124_3 612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20551_1 828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_23759843_1 294 3.00284921883303e-07 3.39884123985378e-07 2.33861494636876e-07 3.03442101547749e-08 4.15231559662828e-07 1.22686332576924e-07 2.96351984126914e-08 0 0 0 0 2.71322940950211e-08 2.29144152776273e-08 2.30625939325037e-08 5.9628522651872e-08 8.79959993498856e-08 1.18588039570837e-07 9.77095952405422e-08 0 2.55983060065017e-08 0
k127_18814127_6 3162 5.31273323331998e-07 2.03930474391227e-07 7.22844619786706e-07 1.51721050773874e-07 2.96593971187735e-08 3.47611275634619e-07 8.89055952380741e-07 5.22649865680229e-07 3.06639657553592e-07 3.23328714380568e-07 1.7899120770129e-07 2.17058352760169e-07 0 2.30625939325037e-07 1.59009393738325e-07 2.19989998374714e-07 0 0 0 1.27991530032509e-07 3.07888134019025e-08
k127_23760110_1 1395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_21780300_2 1875 0 6.79768247970756e-08 3.61422309893353e-07 0 0 0 5.92703968253827e-08 2.98657066102988e-07 9.63724638025574e-07 2.48558949180062e-06 0 0 0 9.22503757300147e-08 0 0 4.74352158283346e-08 3.7129646191406e-07 5.01200701460454e-08 0 0
k127_22769914_4 1011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_34627852_4 561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.67066900486818e-08 0 0
k127_33641683_2 1518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98761742172907e-08 0 0 0 0 0 0
k127_17828282_1 2052 5.42822743404432e-06 2.17525839350642e-06 1.57325005482989e-06 4.33922205213281e-06 2.10581719543292e-06 2.10611537590387e-06 2.37081587301531e-06 2.96168257218796e-06 4.22724670770308e-06 3.33432736704961e-06 5.72771864644128e-07 2.37407573331435e-06 5.2932299291319e-06 5.53502254380088e-06 4.31312980515208e-06 2.85986997887128e-06 1.28075082736503e-06 2.63815907149464e-06 3.15756441920086e-06 2.02226617451364e-06 8.00509148449465e-07
k127_16843480_1 1143 0 3.39884123985378e-08 4.25202717521592e-08 0 0 1.0223861048077e-07 2.96351984126914e-08 0 0 0 0 2.71322940950211e-08 0 0 3.97523484345813e-08 0 0 5.86257571443253e-08 0 7.67949180195051e-08 0
k127_23760662_2 3183 0 0 0 0 0 0 0 0 2.19028326823994e-08 0 3.5798241540258e-08 0 0 0 0 0 0 0 0 0 0
k127_29680002_10 609 9.23953605794778e-08 0 6.37804076282388e-08 0 5.93187942375469e-08 6.13431662884622e-08 5.92703968253827e-08 7.4664266525747e-08 1.97125494141595e-07 2.02080446487855e-08 3.5798241540258e-08 4.06984411425317e-08 1.37486491665764e-07 6.9187781797511e-08 0 0 4.74352158283346e-08 0 0 7.67949180195051e-08 9.23664402057074e-08
k127_15848221_4 366 2.30988401448695e-08 0 4.25202717521592e-08 3.03442101547749e-08 0 0 0 0 0 2.02080446487855e-08 7.1596483080516e-08 0 2.29144152776273e-08 0 0 2.19989998374714e-08 2.37176079141673e-08 0 0 0 0
k127_9916861_1 684 0 6.79768247970756e-08 0 0 8.89781913563204e-08 8.17908883846163e-08 2.96351984126914e-08 2.48880888419157e-08 2.19028326823994e-08 8.0832178595142e-08 1.43192966161032e-07 4.06984411425317e-08 4.58288305552545e-08 1.38375563595022e-07 1.98761742172907e-08 4.39979996749428e-08 0 0 6.68267601947272e-08 5.11966120130034e-08 0
k127_28691014_1 1491 1.61691881014086e-07 1.01965237195613e-07 1.27560815256478e-07 6.06884203095498e-08 2.96593971187735e-08 1.84029498865387e-07 2.96351984126914e-08 4.97761776838313e-08 1.09514163411997e-07 3.83952848326924e-07 1.43192966161032e-07 6.78307352375528e-08 4.58288305552545e-08 0 1.98761742172907e-08 2.41988998212185e-07 2.37176079141673e-08 3.90838380962169e-08 3.34133800973636e-08 2.30384754058515e-07 3.07888134019025e-08
k127_28691217_6 1092 0 0 4.25202717521592e-08 1.82065260928649e-07 3.85572162544055e-07 0 2.96351984126914e-08 4.97761776838313e-08 6.57084980471982e-08 8.0832178595142e-08 0 6.78307352375528e-08 1.14572076388136e-07 1.15312969662518e-07 1.39133219521035e-07 1.09994999187357e-07 9.48704316566692e-08 3.90838380962169e-08 0 0 0
k127_2988648_7 180 0 3.39884123985378e-08 8.50405435043184e-08 0 5.93187942375469e-08 1.22686332576924e-07 0 0 0 2.02080446487855e-08 0 0 0 0 3.97523484345813e-08 4.39979996749428e-08 4.74352158283346e-08 1.95419190481084e-08 0 2.55983060065017e-08 0
k127_14857287_2 183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_25724220_17 726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_3983642_3 879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98761742172907e-08 0 0 0 3.34133800973636e-08 0 0
k127_3983789_1 531 4.61976802897389e-08 0 0 0 0 0 0 2.48880888419157e-08 0 4.0416089297571e-08 0 0 0 2.30625939325037e-08 0 0 0 0 0 0 6.1577626803805e-08
k127_27703108_2 525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_26714915_4 516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_24746336_24 993 6.92965204346084e-08 0 0 0 0 4.08954441923081e-08 0 0 4.38056653647988e-08 6.06241339463565e-08 0 6.78307352375528e-08 2.29144152776273e-08 0 5.9628522651872e-08 0 0 1.95419190481084e-08 8.3533450243409e-08 0 0
k127_9917732_2 1335 0 1.35953649594151e-07 2.12601358760796e-07 0 5.93187942375469e-08 8.17908883846163e-08 0 0 0 0 0 2.71322940950211e-08 0 4.61251878650074e-08 3.97523484345813e-08 4.39979996749428e-08 1.18588039570837e-07 0 0 7.67949180195051e-08 0
k127_32650886_2 1608 0 0 0 0 0 0 0 0 0 0 0 0 6.87432458328818e-08 0 0 0 0 0 0 0 0
k127_11887876_2 240 2.30988401448695e-08 1.01965237195613e-07 8.50405435043184e-08 3.03442101547749e-08 0 6.13431662884622e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_18815393_1 363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98761742172907e-08 0 0 0 1.67066900486818e-08 0 0
k127_34629536_1 1218 6.92965204346084e-08 0 0 0 0 0 0 0 0 0 3.5798241540258e-08 0 0 0 0 0 0 0 0 0 0
k127_2005391_2 549 0 0 0 0 0 0 2.96351984126914e-08 0 0 0 0 0 4.58288305552545e-08 0 1.98761742172907e-08 0 0 0 0 0 0
k127_2005426_2 378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_24746892_2 2346 2.30988401448695e-08 6.79768247970756e-08 1.06300679380398e-07 1.213768406191e-07 5.93187942375469e-08 1.22686332576924e-07 3.25987182539605e-07 9.95523553676627e-08 2.19028326823994e-08 6.06241339463565e-08 0 2.71322940950211e-08 0 4.61251878650074e-08 1.98761742172907e-08 1.31993999024828e-07 9.48704316566692e-08 0 8.3533450243409e-08 5.11966120130034e-08 0
k127_15849624_6 282 4.61976802897389e-08 3.39884123985378e-08 2.12601358760796e-08 0 0 0 0 0 0 0 0 0 0 2.30625939325037e-08 0 0 2.37176079141673e-08 0 0 0 0
k127_1013766_2 867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1013766_3 348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_25725658_1 1491 1.15494200724347e-07 3.39884123985378e-08 2.12601358760796e-08 3.03442101547749e-08 0 2.04477220961541e-08 0 0 2.19028326823994e-08 0 3.5798241540258e-08 1.35661470475106e-08 0 1.38375563595022e-07 0 1.09994999187357e-07 7.11528237425019e-08 7.81676761924337e-08 0 0 6.1577626803805e-08
k127_5966237_1 540 1.18728038344629e-05 3.46002038217115e-05 0.000239474170508161 0.000110149482861833 5.46029500956619e-05 7.76808962432893e-05 9.00910031745817e-06 1.44350915283111e-05 2.68309700359393e-05 0.000122723455152074 1.28873669544929e-06 0.000190834990517331 0.000275225041899581 5.78871107705842e-06 0.000244119171736764 0.000143257486941614 0.000525558473770033 0.000400804759676704 0.000431617337407694 1.32343242053614e-05 4.31043387626635e-06
k127_2989871_1 3762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.97523484345813e-08 0 0 0 0 0 0
k127_5966368_9 471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_7948312_1 1104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_30668586_7 3576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_12879750_5 1026 1.84790721158956e-07 7.13756660369294e-07 1.48820951132557e-07 1.213768406191e-07 1.18637588475094e-07 1.22686332576924e-07 2.96351984126914e-08 0 0 2.02080446487855e-08 0 0 2.29144152776273e-08 0 9.93808710864533e-08 6.59969995124142e-08 9.48704316566692e-08 3.90838380962169e-08 3.34133800973636e-08 5.11966120130034e-08 0
k127_15850149_9 561 4.59897907284351e-05 0.000150364736451131 0.00115948529040963 0.000494549937102521 0.000206548041535138 0.000318923121533715 3.51177101190393e-05 5.62968569604132e-05 0.000110609305046117 0.00048519515201734 5.72771864644128e-06 0.000864136434632328 0.00131865585598162 2.2209277957001e-05 0.0010002088389625 0.000628643419355582 0.00244165658193978 0.00195374244067274 0.002018251691331 5.46267850178747e-05 1.79190893999072e-05
